lat,lon,ele,time,deltaDistMeters,deltaTimeSeconds,deltaElevationMeters,cumTime,velocityKmPerHour,min,max,cumElevation,cumDistance,elevationGradients,gradientRange
41.009849,28.649764,166.8,2021-10-22 17:04:18,5.766087450741643,1.0,0.0,2635.0,20.757914822669914,,,-31.0,5650.254917411349,0.0,"(-1, 1]"
41.009904,28.649786,166.9,2021-10-22 17:04:20,6.3953965619688695,2.0,0.09999999999999432,2637.0,11.511713811543965,,,-30.900000000000006,5656.650313973318,1.6,"(1, 3]"
41.009958,28.649807,166.9,2021-10-22 17:04:21,6.264738103624316,1.0,0.0,2638.0,22.553057173047538,,,-30.900000000000006,5662.915052076942,0.0,"(-1, 1]"
41.01001,28.649827,167.0,2021-10-22 17:04:22,6.027480764857337,1.0,0.09999999999999432,2639.0,21.698930753486415,,,-30.80000000000001,5668.942532841799,1.7,"(1, 3]"
41.010054,28.649844,167.0,2021-10-22 17:04:24,5.101980545735296,2.0,0.0,2641.0,9.183564982323533,,,-30.80000000000001,5674.044513387535,0.0,"(-1, 1]"
41.010103,28.649866,167.1,2021-10-22 17:04:25,5.7592056857757745,1.0,0.09999999999999432,2642.0,20.73314046879279,,,-30.700000000000017,5679.80371907331,1.7,"(1, 3]"
41.010155,28.649895,167.1,2021-10-22 17:04:26,6.280308917225382,1.0,0.0,2643.0,22.609112102011373,,,-30.700000000000017,5686.084027990536,0.0,"(-1, 1]"
41.010208,28.649921,167.2,2021-10-22 17:04:27,6.291197704556806,1.0,0.09999999999999432,2644.0,22.6483117364045,,,-30.600000000000023,5692.375225695093,1.6,"(1, 3]"
41.010251,28.649944,167.2,2021-10-22 17:04:29,5.161933827818083,2.0,0.0,2646.0,9.291480890072549,,,-30.600000000000023,5697.537159522911,0.0,"(-1, 1]"
41.010315,28.649977,167.3,2021-10-22 17:04:30,7.644728717544247,1.0,0.10000000000002274,2647.0,27.52102338315929,,,-30.5,5705.181888240455,1.3,"(1, 3]"
41.010354,28.649998,167.3,2021-10-22 17:04:31,4.686152462458096,1.0,0.0,2648.0,16.870148864849146,,,-30.5,5709.868040702913,0.0,"(-1, 1]"
41.010385,28.650016,167.4,2021-10-22 17:04:32,3.7676146594296767,1.0,0.09999999999999432,2649.0,13.563412773946837,,,-30.400000000000006,5713.635655362343,2.7,"(1, 3]"
41.010441,28.65005,167.4,2021-10-22 17:04:34,6.856986062464704,2.0,0.0,2651.0,12.342574912436467,,,-30.400000000000006,5720.4926414248075,0.0,"(-1, 1]"
41.010502,28.650083,167.5,2021-10-22 17:04:36,7.334495368606394,2.0,0.09999999999999432,2653.0,13.20209166349151,,,-30.30000000000001,5727.827136793414,1.4,"(1, 3]"
41.010553,28.650103,167.5,2021-10-22 17:04:38,5.920650202485353,2.0,0.0,2655.0,10.657170364473636,,,-30.30000000000001,5733.747786995899,0.0,"(-1, 1]"
41.010606,28.650122,167.5,2021-10-22 17:04:39,6.111992292054657,1.0,0.0,2656.0,22.003172251396766,,,-30.30000000000001,5739.859779287954,0.0,"(-1, 1]"
41.010668,28.650135,167.5,2021-10-22 17:04:40,6.9876629033886735,1.0,0.0,2657.0,25.155586452199223,,,-30.30000000000001,5746.847442191342,0.0,"(-1, 1]"
41.010711,28.650147,167.5,2021-10-22 17:04:41,4.891720755438883,1.0,0.0,2658.0,17.61019471957998,,,-30.30000000000001,5751.739162946781,0.0,"(-1, 1]"
41.010766,28.650182,167.4,2021-10-22 17:04:43,6.791872225035491,2.0,-0.09999999999999432,2660.0,12.225370005063885,,,-30.400000000000006,5758.531035171816,-1.5,"(-3, -1]"
41.010828,28.650229,167.4,2021-10-22 17:04:44,7.951208019570323,1.0,0.0,2661.0,28.624348870453165,,,-30.400000000000006,5766.482243191386,0.0,"(-1, 1]"
41.010874,28.650243,167.4,2021-10-22 17:04:46,5.253999542415829,2.0,0.0,2663.0,9.457199176348492,,,-30.400000000000006,5771.736242733802,0.0,"(-1, 1]"
41.010931,28.650263,167.4,2021-10-22 17:04:47,6.563848070451021,1.0,0.0,2664.0,23.629853053623677,,,-30.400000000000006,5778.300090804253,0.0,"(-1, 1]"
41.011008,28.650294,167.4,2021-10-22 17:04:48,8.95841170925078,1.0,0.0,2665.0,32.25028215330281,,,-30.400000000000006,5787.258502513504,0.0,"(-1, 1]"
41.011072,28.650321,167.5,2021-10-22 17:04:50,7.4767340429294995,2.0,0.09999999999999432,2667.0,13.458121277273099,,,-30.30000000000001,5794.735236556434,1.3,"(1, 3]"
41.011129,28.650346,167.5,2021-10-22 17:04:51,6.683687195150833,1.0,0.0,2668.0,24.061273902543,,,-30.30000000000001,5801.418923751585,0.0,"(-1, 1]"
41.011193,28.650365,167.5,2021-10-22 17:04:52,7.301023638973323,1.0,0.0,2669.0,26.283685100303963,,,-30.30000000000001,5808.719947390558,0.0,"(-1, 1]"
41.011246,28.650382,167.6,2021-10-22 17:04:53,6.070286100140673,1.0,0.09999999999999432,2670.0,21.853029960506422,,,-30.200000000000017,5814.790233490699,1.6,"(1, 3]"
41.011294,28.6504,167.6,2021-10-22 17:04:55,5.55313899657992,2.0,0.0,2672.0,9.995650193843856,,,-30.200000000000017,5820.343372487279,0.0,"(-1, 1]"
41.011362,28.650428,167.6,2021-10-22 17:04:56,7.926700017352978,1.0,0.0,2673.0,28.536120062470722,,,-30.200000000000017,5828.2700725046325,0.0,"(-1, 1]"
41.011414,28.650448,167.6,2021-10-22 17:04:57,6.027470787228791,1.0,0.0,2674.0,21.698894834023648,,,-30.200000000000017,5834.297543291861,0.0,"(-1, 1]"
41.011465,28.650468,167.6,2021-10-22 17:04:58,5.920643603124645,1.0,0.0,2675.0,21.314316971248726,,,-30.200000000000017,5840.218186894986,0.0,"(-1, 1]"
41.011534,28.650496,167.7,2021-10-22 17:05:00,8.033072409674364,2.0,0.09999999999999432,2677.0,14.459530337413856,,,-30.100000000000023,5848.25125930466,1.2,"(1, 3]"
41.011582,28.65051,167.6,2021-10-22 17:05:01,5.4712140301169425,1.0,-0.09999999999999432,2678.0,19.696370508420994,,,-30.200000000000017,5853.7224733347775,-1.8,"(-3, -1]"
41.011651,28.650545,167.7,2021-10-22 17:05:03,8.224467178139163,2.0,0.09999999999999432,2680.0,14.804040920650493,,,-30.100000000000023,5861.946940512917,1.2,"(1, 3]"
41.011684,28.650566,167.8,2021-10-22 17:05:04,4.07511256901146,1.0,0.10000000000002274,2681.0,14.670405248441256,,,-30.0,5866.022053081928,2.5,"(1, 3]"
41.011713,28.650582,167.9,2021-10-22 17:05:05,3.496854048544114,1.0,0.09999999999999432,2682.0,12.58867457475881,,,-29.900000000000006,5869.518907130472,2.9,"(1, 3]"
41.011753,28.650607,167.9,2021-10-22 17:05:07,4.923122381716055,2.0,0.0,2684.0,8.8616202870889,,,-29.900000000000006,5874.442029512188,0.0,"(-1, 1]"
41.011788,28.650634,168.0,2021-10-22 17:05:08,4.508206132620339,1.0,0.09999999999999432,2685.0,16.229542077433223,,,-29.80000000000001,5878.950235644808,2.2,"(1, 3]"
41.011815,28.650663,168.1,2021-10-22 17:05:09,3.8688139647374222,1.0,0.09999999999999432,2686.0,13.92773027305472,,,-29.700000000000017,5882.819049609546,2.6,"(1, 3]"
41.011839,28.650688,168.1,2021-10-22 17:05:10,3.3981882928744263,1.0,0.0,2687.0,12.233477854347935,,,-29.700000000000017,5886.2172379024205,0.0,"(-1, 1]"
41.011867,28.650713,168.0,2021-10-22 17:05:11,3.7583536601735594,1.0,-0.09999999999999432,2688.0,13.530073176624814,,,-29.80000000000001,5889.975591562594,-2.7,"(-3, -1]"
41.011906,28.650744,168.3,2021-10-22 17:05:13,5.062498161789877,2.0,0.30000000000001137,2690.0,9.112496691221779,,,-29.5,5895.038089724384,5.9,"(5, 10]"
41.011947,28.650786,168.3,2021-10-22 17:05:14,5.76865619291221,1.0,0.0,2691.0,20.767162294483956,,,-29.5,5900.806745917296,0.0,"(-1, 1]"
41.011982,28.650844,168.2,2021-10-22 17:05:16,6.238256763114771,2.0,-0.10000000000002274,2693.0,11.228862173606588,,,-29.600000000000023,5907.045002680411,-1.6,"(-3, -1]"
41.012007,28.650888,168.2,2021-10-22 17:05:17,4.626551343762939,1.0,0.0,2694.0,16.65558483754658,,,-29.600000000000023,5911.671554024174,0.0,"(-1, 1]"
41.012033,28.650926,168.4,2021-10-22 17:05:18,4.308773262676723,1.0,0.20000000000001705,2695.0,15.511583745636202,,,-29.400000000000006,5915.98032728685,4.6,"(3, 5]"
41.012083,28.650993,168.2,2021-10-22 17:05:20,7.915386050657558,2.0,-0.20000000000001705,2697.0,14.247694891183604,,,-29.600000000000023,5923.895713337508,-2.5,"(-3, -1]"
41.012104,28.651025,168.2,2021-10-22 17:05:21,3.562297780293803,1.0,0.0,2698.0,12.82427200905769,,,-29.600000000000023,5927.458011117802,0.0,"(-1, 1]"
41.01214,28.651084,168.1,2021-10-22 17:05:23,6.373467597552976,2.0,-0.09999999999999432,2700.0,11.472241675595356,,,-29.700000000000017,5933.831478715355,-1.6,"(-3, -1]"
41.012165,28.651099,168.3,2021-10-22 17:05:24,3.0549234756789185,1.0,0.20000000000001705,2701.0,10.997724512444107,,,-29.5,5936.886402191034,6.5,"(5, 10]"
41.012192,28.651143,167.9,2021-10-22 17:05:26,4.763787574920447,2.0,-0.4000000000000057,2703.0,8.574817634856805,,,-29.900000000000006,5941.650189765955,-8.4,"(-10, -5]"
41.01222,28.651175,168.0,2021-10-22 17:05:28,4.115872539122097,2.0,0.09999999999999432,2705.0,7.408570570419775,,,-29.80000000000001,5945.766062305077,2.4,"(1, 3]"
41.01223,28.651184,168.1,2021-10-22 17:05:29,1.3456284006364037,1.0,0.09999999999999432,2706.0,4.8442622422910535,,,-29.700000000000017,5947.111690705713,7.4,"(5, 10]"
41.012228,28.651192,167.8,2021-10-22 17:05:31,0.7079080455121377,2.0,-0.29999999999998295,2708.0,1.2742344819218479,,,-30.0,5947.819598751225,,
41.012224,28.651189,167.9,2021-10-22 17:05:32,0.5116384411582521,1.0,0.09999999999999432,2709.0,1.8418983881697075,,,-29.900000000000006,5948.331237192384,19.5,"(10, 30]"
41.012215,28.651183,168.1,2021-10-22 17:05:34,1.1214990517424064,2.0,0.19999999999998863,2711.0,2.0186982931363318,,,-29.700000000000017,5949.452736244127,17.8,"(10, 30]"
41.012213,28.651184,168.2,2021-10-22 17:05:36,0.23795762843858323,2.0,0.09999999999999432,2713.0,0.42832373118944983,,,-29.600000000000023,5949.690693872565,,
41.012213,28.651187,168.0,2021-10-22 17:05:39,0.25199495077673273,3.0,-0.19999999999998863,2716.0,0.3023939409320793,,,-29.80000000000001,5949.942688823342,,
41.012212,28.65119,168.0,2021-10-22 17:05:41,0.27548772261081167,2.0,0.0,2718.0,0.495877900699461,,,-29.80000000000001,5950.218176545953,0.0,"(-1, 1]"
41.012173,28.65119,168.0,2021-10-22 17:15:24,4.341460141109046,583.0,0.0,3301.0,0.026808330202388618,,,-29.80000000000001,5954.559636687061,0.0,"(-1, 1]"
41.012184,28.651162,168.3,2021-10-22 17:15:25,2.651626600560801,1.0,0.30000000000001137,3302.0,9.545855762018883,,,-29.5,5957.211263287622,11.3,"(10, 30]"
41.012208,28.651102,168.8,2021-10-22 17:15:27,5.704244378200846,2.0,0.5,3304.0,10.267639880761523,,,-29.0,5962.9155076658235,8.8,"(5, 10]"
41.012217,28.65108,169.1,2021-10-22 17:15:28,2.1020755341853947,1.0,0.29999999999998295,3305.0,7.567471923067421,,,-28.700000000000017,5965.017583200009,14.3,"(10, 30]"
41.012238,28.651025,169.5,2021-10-22 17:15:30,5.177684819261511,2.0,0.4000000000000057,3307.0,9.319832674670721,,,-28.30000000000001,5970.19526801927,7.7,"(5, 10]"
41.012261,28.650975,169.8,2021-10-22 17:15:32,4.918806454036125,2.0,0.30000000000001137,3309.0,8.853851617265025,,,-28.0,5975.114074473306,6.1,"(5, 10]"
41.012278,28.650933,170.0,2021-10-22 17:15:33,4.003443551238254,1.0,0.19999999999998863,3310.0,14.412396784457714,,,-27.80000000000001,5979.117518024544,5.0,"(3, 5]"
41.012284,28.650919,170.3,2021-10-22 17:15:34,1.3524166413554435,1.0,0.30000000000001137,3311.0,4.868699908879597,,,-27.5,5980.469934665899,22.2,"(10, 30]"
41.012301,28.650861,170.5,2021-10-22 17:15:36,5.226535365766885,2.0,0.19999999999998863,3313.0,9.407763658380395,,,-27.30000000000001,5985.696470031666,3.8,"(3, 5]"
41.01232,28.650798,170.7,2021-10-22 17:15:38,5.698910540605362,2.0,0.19999999999998863,3315.0,10.258038973089652,,,-27.100000000000023,5991.395380572271,3.5,"(3, 5]"
41.012342,28.650731,170.9,2021-10-22 17:15:40,6.137649657878378,2.0,0.20000000000001705,3317.0,11.04776938418108,,,-26.900000000000006,5997.53303023015,3.3,"(3, 5]"
41.012353,28.650696,170.9,2021-10-22 17:15:41,3.1847533423555285,1.0,0.0,3318.0,11.465112032479903,,,-26.900000000000006,6000.717783572505,0.0,"(-1, 1]"
41.012363,28.650636,171.0,2021-10-22 17:15:43,5.161363501260527,2.0,0.09999999999999432,3320.0,9.290454302268948,,,-26.80000000000001,6005.879147073766,1.9,"(1, 3]"
41.012373,28.650604,171.1,2021-10-22 17:15:44,2.9093338358634027,1.0,0.09999999999999432,3321.0,10.47360180910825,,,-26.700000000000017,6008.7884809096295,3.4,"(3, 5]"
41.01239,28.650571,171.1,2021-10-22 17:15:46,3.356327333979089,2.0,0.0,3323.0,6.04138920116236,,,-26.700000000000017,6012.144808243608,0.0,"(-1, 1]"
41.012414,28.650524,171.1,2021-10-22 17:15:47,4.766948573024896,1.0,0.0,3324.0,17.161014862889626,,,-26.700000000000017,6016.911756816633,0.0,"(-1, 1]"
41.012431,28.650486,171.2,2021-10-22 17:15:48,3.7107529288884358,1.0,0.09999999999999432,3325.0,13.358710543998368,,,-26.600000000000023,6020.622509745522,2.7,"(1, 3]"
41.012452,28.650456,171.2,2021-10-22 17:15:49,3.4372934525855605,1.0,0.0,3326.0,12.374256429308018,,,-26.600000000000023,6024.059803198107,0.0,"(-1, 1]"
41.012481,28.650402,171.2,2021-10-22 17:15:51,5.567406001008171,2.0,0.0,3328.0,10.02133080181471,,,-26.600000000000023,6029.627209199115,0.0,"(-1, 1]"
41.012495,28.650364,171.2,2021-10-22 17:15:52,3.5520709932954477,1.0,0.0,3329.0,12.787455575863612,,,-26.600000000000023,6033.17928019241,0.0,"(-1, 1]"
41.012515,28.650313,171.3,2021-10-22 17:15:54,4.82789493474137,2.0,0.10000000000002274,3331.0,8.690210882534467,,,-26.5,6038.007175127152,2.1,"(1, 3]"
41.012526,28.650277,171.3,2021-10-22 17:15:55,3.262446889732025,1.0,0.0,3332.0,11.74480880303529,,,-26.5,6041.269622016884,0.0,"(-1, 1]"
41.012541,28.650236,171.3,2021-10-22 17:15:56,3.8273687864815047,1.0,0.0,3333.0,13.778527631333418,,,-26.5,6045.096990803365,0.0,"(-1, 1]"
41.012556,28.650206,171.4,2021-10-22 17:15:57,3.0229600363212925,1.0,0.09999999999999432,3334.0,10.882656130756653,,,-26.400000000000006,6048.119950839686,3.3,"(3, 5]"
41.012576,28.650159,171.4,2021-10-22 17:15:59,4.532408189543877,2.0,0.0,3336.0,8.158334741178978,,,-26.400000000000006,6052.65235902923,0.0,"(-1, 1]"
41.012593,28.650123,171.5,2021-10-22 17:16:00,3.5672682573167793,1.0,0.09999999999999432,3337.0,12.842165726340406,,,-26.30000000000001,6056.219627286547,2.8,"(1, 3]"
41.012611,28.650083,171.5,2021-10-22 17:16:01,3.912036770097204,1.0,0.0,3338.0,14.083332372349934,,,-26.30000000000001,6060.131664056644,0.0,"(-1, 1]"
41.012637,28.650028,171.6,2021-10-22 17:16:03,5.451631866230234,2.0,0.09999999999999432,3340.0,9.812937359214422,,,-26.200000000000017,6065.583295922874,1.8,"(1, 3]"
41.012655,28.649987,171.6,2021-10-22 17:16:04,3.9844098933045435,1.0,0.0,3341.0,14.343875615896357,,,-26.200000000000017,6069.567705816178,0.0,"(-1, 1]"
41.012681,28.64994,171.7,2021-10-22 17:16:06,4.895189040794269,2.0,0.09999999999999432,3343.0,8.811340273429684,,,-26.100000000000023,6074.4628948569725,2.0,"(1, 3]"
41.012711,28.649901,171.8,2021-10-22 17:16:07,4.6780780998398255,1.0,0.10000000000002274,3344.0,16.84108115942337,,,-26.0,6079.140972956812,2.1,"(1, 3]"
41.012751,28.649849,171.9,2021-10-22 17:16:09,6.237435841608594,2.0,0.09999999999999432,3346.0,11.22738451489547,,,-25.900000000000006,6085.37840879842,1.6,"(1, 3]"
41.012778,28.649828,172.0,2021-10-22 17:16:10,3.4850119620327544,1.0,0.09999999999999432,3347.0,12.546043063317915,,,-25.80000000000001,6088.863420760453,2.9,"(1, 3]"
41.012819,28.649813,172.1,2021-10-22 17:16:12,4.734818789239241,2.0,0.09999999999999432,3349.0,8.522673820630633,,,-25.700000000000017,6093.598239549692,2.1,"(1, 3]"
41.012857,28.649781,172.2,2021-10-22 17:16:13,5.011886600776083,1.0,0.09999999999999432,3350.0,18.042791762793897,,,-25.600000000000023,6098.610126150468,2.0,"(1, 3]"
41.012897,28.649733,172.4,2021-10-22 17:16:15,6.00693693280164,2.0,0.20000000000001705,3352.0,10.812486479042953,,,-25.400000000000006,6104.61706308327,3.3,"(3, 5]"
41.012924,28.649715,172.4,2021-10-22 17:16:16,3.364490027023278,1.0,0.0,3353.0,12.1121640972838,,,-25.400000000000006,6107.981553110293,0.0,"(-1, 1]"
41.012974,28.649678,172.4,2021-10-22 17:16:18,6.3748830322620815,2.0,0.0,3355.0,11.474789458071747,,,-25.400000000000006,6114.356436142555,0.0,"(-1, 1]"
41.013006,28.649652,172.4,2021-10-22 17:16:19,4.178395635117995,1.0,0.0,3356.0,15.042224286424782,,,-25.400000000000006,6118.534831777673,0.0,"(-1, 1]"
41.013036,28.649624,172.4,2021-10-22 17:16:20,4.084650874927914,1.0,0.0,3357.0,14.70474314974049,,,-25.400000000000006,6122.619482652602,0.0,"(-1, 1]"
41.013079,28.649567,172.4,2021-10-22 17:16:22,6.770251053236905,2.0,0.0,3359.0,12.186451895826428,,,-25.400000000000006,6129.389733705839,0.0,"(-1, 1]"
41.013104,28.649517,172.4,2021-10-22 17:16:23,5.038237871482516,1.0,0.0,3360.0,18.13765633733706,,,-25.400000000000006,6134.427971577321,0.0,"(-1, 1]"
41.013129,28.649471,172.3,2021-10-22 17:16:24,4.7617755464494405,1.0,-0.09999999999999432,3361.0,17.142391967217986,,,-25.5,6139.189747123771,-2.1,"(-3, -1]"
41.013152,28.649424,172.3,2021-10-22 17:16:25,4.7054249453450465,1.0,0.0,3362.0,16.939529803242166,,,-25.5,6143.895172069116,0.0,"(-1, 1]"
41.013173,28.64938,172.3,2021-10-22 17:16:26,4.373140709369496,1.0,0.0,3363.0,15.743306553730186,,,-25.5,6148.268312778485,0.0,"(-1, 1]"
41.013207,28.649305,172.4,2021-10-22 17:16:28,7.3493141160657665,2.0,0.09999999999999432,3365.0,13.22876540891838,,,-25.400000000000006,6155.617626894551,1.4,"(1, 3]"
41.013236,28.649241,172.4,2021-10-22 17:16:30,6.270648250607898,2.0,0.0,3367.0,11.287166851094218,,,-25.400000000000006,6161.888275145159,0.0,"(-1, 1]"
41.013264,28.649179,172.5,2021-10-22 17:16:31,6.069322371514705,1.0,0.09999999999999432,3368.0,21.849560537452938,,,-25.30000000000001,6167.957597516674,1.6,"(1, 3]"
41.01329,28.649123,172.6,2021-10-22 17:16:32,5.5229544835902225,1.0,0.09999999999999432,3369.0,19.882636140924802,,,-25.200000000000017,6173.480552000264,1.8,"(1, 3]"
41.013314,28.649073,172.7,2021-10-22 17:16:33,4.97760170245501,1.0,0.09999999999999432,3370.0,17.919366128838035,,,-25.100000000000023,6178.458153702719,2.0,"(1, 3]"
41.013337,28.649018,172.7,2021-10-22 17:16:34,5.281875350441525,1.0,0.0,3371.0,19.014751261589492,,,-25.100000000000023,6183.7400290531605,0.0,"(-1, 1]"
41.013357,28.648964,172.8,2021-10-22 17:16:35,5.052778922178084,1.0,0.10000000000002274,3372.0,18.190004119841102,,,-25.0,6188.792807975338,2.0,"(1, 3]"
41.013372,28.648919,172.9,2021-10-22 17:16:36,4.1322553786912835,1.0,0.09999999999999432,3373.0,14.876119363288621,,,-24.900000000000006,6192.92506335403,2.4,"(1, 3]"
41.013392,28.648872,172.9,2021-10-22 17:16:37,4.532365597182749,1.0,0.0,3374.0,16.316516149857897,,,-24.900000000000006,6197.457428951212,0.0,"(-1, 1]"
41.013419,28.648808,173.0,2021-10-22 17:16:39,6.158974005926899,2.0,0.09999999999999432,3376.0,11.086153210668417,,,-24.80000000000001,6203.616402957139,1.6,"(1, 3]"
41.01344,28.648753,173.1,2021-10-22 17:16:40,5.17760961038625,1.0,0.09999999999999432,3377.0,18.639394597390503,,,-24.700000000000017,6208.794012567525,1.9,"(1, 3]"
41.01346,28.648701,173.2,2021-10-22 17:16:41,4.902525330848686,1.0,0.09999999999999432,3378.0,17.64909119105527,,,-24.600000000000023,6213.696537898374,2.0,"(1, 3]"
41.013475,28.648658,173.2,2021-10-22 17:16:42,3.979162084158449,1.0,0.0,3379.0,14.324983502970417,,,-24.600000000000023,6217.675699982533,0.0,"(-1, 1]"
41.013493,28.648597,173.3,2021-10-22 17:16:44,5.501665956549442,2.0,0.10000000000002274,3381.0,9.902998721788997,,,-24.5,6223.177365939082,1.8,"(1, 3]"
41.013512,28.648538,173.3,2021-10-22 17:16:45,5.388275492022461,1.0,0.0,3382.0,19.39779177128086,,,-24.5,6228.565641431104,0.0,"(-1, 1]"
41.013533,28.648486,173.4,2021-10-22 17:16:46,4.954067603361001,1.0,0.09999999999999432,3383.0,17.834643372099606,,,-24.400000000000006,6233.519709034465,2.0,"(1, 3]"
41.013552,28.648442,173.5,2021-10-22 17:16:47,4.258267225623423,1.0,0.09999999999999432,3384.0,15.329762012244323,,,-24.30000000000001,6237.7779762600885,2.3,"(1, 3]"
41.013569,28.6484,173.5,2021-10-22 17:16:49,4.003382630598024,2.0,0.0,3386.0,7.206088735076443,,,-24.30000000000001,6241.7813588906865,0.0,"(-1, 1]"
41.013592,28.648343,173.6,2021-10-22 17:16:50,5.429406694226982,1.0,0.09999999999999432,3387.0,19.545864099217134,,,-24.200000000000017,6247.210765584913,1.8,"(1, 3]"
41.013612,28.648291,173.6,2021-10-22 17:16:51,4.902516352060647,1.0,0.0,3388.0,17.64905886741833,,,-24.200000000000017,6252.113281936974,0.0,"(-1, 1]"
41.013635,28.648235,173.7,2021-10-22 17:16:52,5.355479923936528,1.0,0.09999999999999432,3389.0,19.2797277261715,,,-24.100000000000023,6257.4687618609105,1.9,"(1, 3]"
41.013665,28.648166,173.8,2021-10-22 17:16:54,6.689067988131434,2.0,0.10000000000002274,3391.0,12.040322378636581,,,-24.0,6264.157829849042,1.5,"(1, 3]"
41.013688,28.648113,173.9,2021-10-22 17:16:55,5.135563511377548,1.0,0.09999999999999432,3392.0,18.488028640959172,,,-23.900000000000006,6269.29339336042,1.9,"(1, 3]"
41.013709,28.648069,174.0,2021-10-22 17:16:56,4.3731152963916715,1.0,0.09999999999999432,3393.0,15.743215067010018,,,-23.80000000000001,6273.666508656812,2.3,"(1, 3]"
41.013731,28.648025,174.1,2021-10-22 17:16:57,4.4336199356534465,1.0,0.09999999999999432,3394.0,15.961031768352408,,,-23.700000000000017,6278.100128592465,2.3,"(1, 3]"
41.013748,28.647985,174.2,2021-10-22 17:16:58,3.8561536339494626,1.0,0.09999999999999432,3395.0,13.882153082218066,,,-23.600000000000023,6281.956282226414,2.6,"(1, 3]"
41.013774,28.647904,174.3,2021-10-22 17:17:00,7.39374039849207,2.0,0.10000000000002274,3397.0,13.308732717285725,,,-23.5,6289.350022624906,1.4,"(1, 3]"
41.013792,28.647863,174.4,2021-10-22 17:17:01,3.984358519983133,1.0,0.09999999999999432,3398.0,14.343690671939278,,,-23.400000000000006,6293.334381144889,2.5,"(1, 3]"
41.013809,28.647826,174.5,2021-10-22 17:17:02,3.638695893904185,1.0,0.09999999999999432,3399.0,13.099305218055067,,,-23.30000000000001,6296.973077038793,2.7,"(1, 3]"
41.013833,28.647772,174.7,2021-10-22 17:17:04,5.2641500633269915,2.0,0.19999999999998863,3401.0,9.475470113988585,,,-23.100000000000023,6302.23722710212,3.8,"(3, 5]"
41.013851,28.647722,174.8,2021-10-22 17:17:05,4.6533255031530825,1.0,0.10000000000002274,3402.0,16.751971811351098,,,-23.0,6306.890552605273,2.1,"(1, 3]"
41.013879,28.647662,175.0,2021-10-22 17:17:07,5.925762315436818,2.0,0.19999999999998863,3404.0,10.666372167786273,,175.0,-22.80000000000001,6312.81631492071,3.4,"(3, 5]"
41.013911,28.647632,174.8,2021-10-22 17:17:08,4.363399936767343,1.0,-0.19999999999998863,3405.0,15.708239772362436,,,-23.0,6317.179714857478,-4.6,"(-5, -3]"
41.013942,28.647635,174.7,2021-10-22 17:17:09,3.460092202771239,1.0,-0.10000000000002274,3406.0,12.45633192997646,,,-23.100000000000023,6320.639807060249,-2.9,"(-3, -1]"
41.013968,28.64765,174.7,2021-10-22 17:17:10,3.156653932502486,1.0,0.0,3407.0,11.36395415700895,,,-23.100000000000023,6323.796460992751,0.0,"(-1, 1]"
41.01399,28.647668,174.6,2021-10-22 17:17:11,2.8781368774548444,1.0,-0.09999999999999432,3408.0,10.36129275883744,,,-23.200000000000017,6326.6745978702065,-3.5,"(-5, -3]"
41.014019,28.647684,174.5,2021-10-22 17:17:13,3.496835969547146,2.0,-0.09999999999999432,3410.0,6.294304745184863,,,-23.30000000000001,6330.171433839753,-2.9,"(-3, -1]"
41.014048,28.6477,174.4,2021-10-22 17:17:14,3.4968357420614415,1.0,-0.09999999999999432,3411.0,12.58860867142119,,,-23.400000000000006,6333.6682695818145,-2.9,"(-3, -1]"
41.014081,28.647719,174.3,2021-10-22 17:17:15,4.005232873963902,1.0,-0.09999999999999432,3412.0,14.418838346270046,,,-23.5,6337.673502455778,-2.5,"(-3, -1]"
41.01412,28.647734,174.2,2021-10-22 17:17:16,4.520588631352596,1.0,-0.10000000000002274,3413.0,16.274119072869347,,,-23.600000000000023,6342.194091087131,-2.2,"(-3, -1]"
41.014157,28.647755,174.2,2021-10-22 17:17:18,4.480633567960563,2.0,0.0,3415.0,8.065140422329014,,,-23.600000000000023,6346.674724655091,0.0,"(-1, 1]"
41.014198,28.647782,174.1,2021-10-22 17:17:19,5.0964999686434265,1.0,-0.09999999999999432,3416.0,18.347399887116335,,,-23.700000000000017,6351.771224623734,-2.0,"(-3, -1]"
41.01423,28.647804,174.0,2021-10-22 17:17:20,4.013003542237286,1.0,-0.09999999999999432,3417.0,14.446812752054228,,,-23.80000000000001,6355.784228165971,-2.5,"(-3, -1]"
41.014262,28.647827,173.9,2021-10-22 17:17:21,4.05236743186485,1.0,-0.09999999999999432,3418.0,14.58852275471346,,,-23.900000000000006,6359.836595597836,-2.5,"(-3, -1]"
41.01432,28.647868,173.8,2021-10-22 17:17:23,7.317560943364946,2.0,-0.09999999999999432,3420.0,13.171609698056903,,,-24.0,6367.154156541201,-1.4,"(-3, -1]"
41.014355,28.647893,173.7,2021-10-22 17:17:24,4.426033713879143,1.0,-0.10000000000002274,3421.0,15.933721369964914,,,-24.100000000000023,6371.58019025508,-2.3,"(-3, -1]"
41.014401,28.64792,173.7,2021-10-22 17:17:26,5.600429737556556,2.0,0.0,3423.0,10.080773527601801,,,-24.100000000000023,6377.180619992637,0.0,"(-1, 1]"
41.014437,28.647943,173.6,2021-10-22 17:17:27,4.448853121392869,1.0,-0.09999999999999432,3424.0,16.015871237014327,,,-24.200000000000017,6381.62947311403,-2.2,"(-3, -1]"
